Filename	8OCBSA042
Instrument name	DSC2A-00101 (192.168.10.4)
Operator	Yuma
rundate	5/28/2021
Sample name	8OCBSA042
proceduresegments	Data Off ; Equilibrate 150.00 °C; Isothermal 10.0 min; Equilibrate 100.00 °C; Isothermal 5.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 10.0 min; Modulate Temperature 1.00 °C for 60.0 s; Equilibrate 100.00 °C; Isothermal 10.0 min; Data On ; Ramp 1.00 °C/min to 0.00 °C; Ramp 3.00 °C/min to 100.00 °C; Jump 30.00 °C
[step]
Ramp 1.00 °C/min to 0.00 °C
Time	Temperature	Heat Flow (Normalized)
s	°C	W/g
34.2000	99.44	0.0294088
34.3000	99.44	0.0294802
34.4000	99.44	0.0295424
34.5000	99.44	0.0295979
34.6000	99.44	0.0296308
34.7000	99.43	0.0296592
34.8000	99.43	0.0296755
34.9000	99.43	0.0296907
35.0000	99.43	0.0297177
35.1000	99.43	0.0297463
35.2000	99.43	0.0297804
35.3000	99.42	0.0298222
35.4000	99.42	0.0298642
35.5000	99.42	0.0299075
35.6000	99.42	0.0299365
35.7000	99.42	0.0299565
35.8000	99.42	0.0299759
35.9000	99.41	0.0299922
36.0000	99.41	0.0300139
36.1000	99.41	0.0300348
36.2000	99.41	0.0300650
36.3000	99.41	0.0301026
36.4000	99.41	0.0301519
36.5000	99.40	0.0301993
36.6000	99.40	0.0302468
36.7000	99.40	0.0302747
36.8000	99.40	0.0302914
36.9000	99.40	0.0303000
37.0000	99.40	0.0303049
37.1000	99.40	0.0303122
37.2000	99.39	0.0303161
37.3000	99.39	0.0303209
37.4000	99.39	0.0303294
37.5000	99.39	0.0303479
37.6000	99.39	0.0303729
37.7000	99.39	0.0304057
37.8000	99.38	0.0304526
37.9000	99.38	0.0304920
38.0000	99.38	0.0305347
38.1000	99.38	0.0305636
38.2000	99.38	0.0305957
38.3000	99.38	0.0306116
38.4000	99.37	0.0306196
38.5000	99.37	0.0306321
38.6000	99.37	0.0306522
38.7000	99.37	0.0306759
38.8000	99.37	0.0306954
38.9000	99.37	0.0307086
39.0000	99.36	0.0307193
39.1000	99.36	0.0307296
39.2000	99.36	0.0307397
39.3000	99.36	0.0307529
39.4000	99.36	0.0307648
39.5000	99.36	0.0307755
39.6000	99.35	0.0307869
39.7000	99.35	0.0308076
39.8000	99.35	0.0308382
39.9000	99.35	0.0308660
40.0000	99.35	0.0308819
40.1000	99.35	0.0308953
40.2000	99.34	0.0309082
40.3000	99.34	0.0309198
40.4000	99.34	0.0309319
40.5000	99.34	0.0309410
40.6000	99.34	0.0309474
40.7000	99.34	0.0309535
40.8000	99.33	0.0309597
40.9000	99.33	0.0309679
41.0000	99.33	0.0309791
41.1000	99.33	0.0309912
41.2000	99.33	0.0310015
41.3000	99.33	0.0310120
41.4000	99.32	0.0310272
41.5000	99.32	0.0310471
41.6000	99.32	0.0310683
41.7000	99.32	0.0310856
41.8000	99.32	0.0310997
41.9000	99.32	0.0311169
42.0000	99.31	0.0311354
42.1000	99.31	0.0311498
42.2000	99.31	0.0311634
42.3000	99.31	0.0311779
42.4000	99.31	0.0311894
42.5000	99.31	0.0311988
42.6000	99.31	0.0312069
42.7000	99.30	0.0312149
42.8000	99.30	0.0312230
42.9000	99.30	0.0312310
43.0000	99.30	0.0312404
43.1000	99.30	0.0312522
43.2000	99.30	0.0312654
43.3000	99.29	0.0312801
43.4000	99.29	0.0312950
43.5000	99.29	0.0313238
43.6000	99.29	0.0313563
43.7000	99.29	0.0313899
43.8000	99.29	0.0314121
43.9000	99.28	0.0314305
44.0000	99.28	0.0314533
44.1000	99.28	0.0314669
44.2000	99.28	0.0314774
44.3000	99.28	0.0314862
44.4000	99.28	0.0315097
44.5000	99.27	0.0315273
44.6000	99.27	0.0315357
44.7000	99.27	0.0315442
44.8000	99.27	0.0315531
44.9000	99.27	0.0315621
45.0000	99.27	0.0315789
45.1000	99.26	0.0316013
45.2000	99.26	0.0316184
45.3000	99.26	0.0316348
45.4000	99.26	0.0316442
45.5000	99.26	0.0316534
45.6000	99.26	0.0316621
45.7000	99.25	0.0316711
45.8000	99.25	0.0316835
45.9000	99.25	0.0316920
46.0000	99.25	0.0317014
46.1000	99.25	0.0317130
46.2000	99.24	0.0317284
46.3000	99.24	0.0317382
46.4000	99.24	0.0317484
46.5000	99.24	0.0317580
46.6000	99.24	0.0317670
46.7000	99.24	0.0317782
46.8000	99.24	0.0317865
46.9000	99.24	0.0317939
47.0000	99.23	0.0318009
47.1000	99.23	0.0318085
47.2000	99.23	0.0318171
47.3000	99.23	0.0318266
47.4000	99.23	0.0318383
47.5000	99.22	0.0318534
47.6000	99.22	0.0318759
47.7000	99.22	0.0318915
47.8000	99.22	0.0319018
47.9000	99.22	0.0319176
48.0000	99.22	0.0319294
48.1000	99.22	0.0319396
48.2000	99.21	0.0319495
48.3000	99.21	0.0319592
48.4000	99.21	0.0319689
48.5000	99.21	0.0319785
48.6000	99.21	0.0319883
48.7000	99.20	0.0319986
48.8000	99.20	0.0320084
48.9000	99.20	0.0320174
49.0000	99.20	0.0320263
49.1000	99.20	0.0320353
49.2000	99.20	0.0320442
49.3000	99.20	0.0320529
49.4000	99.19	0.0320620
49.5000	99.19	0.0320713
49.6000	99.19	0.0320806
49.7000	99.19	0.0320896
49.8000	99.19	0.0320986
49.9000	99.18	0.0321067
50.0000	99.18	0.0321150
50.1000	99.18	0.0321235
50.2000	99.18	0.0321320
50.3000	99.18	0.0321395
50.4000	99.18	0.0321468
50.5000	99.18	0.0321551
50.6000	99.17	0.0321639
50.7000	99.17	0.0321733
50.8000	99.17	0.0321829
50.9000	99.17	0.0321931
51.0000	99.17	0.0322027
51.1000	99.17	0.0322124
51.2000	99.16	0.0322225
51.3000	99.16	0.0322327
51.4000	99.16	0.0322420
51.5000	99.16	0.0322513
51.6000	99.16	0.0322605
51.7000	99.15	0.0322693
51.8000	99.15	0.0322782
51.9000	99.15	0.0322867
52.0000	99.15	0.0322943
52.1000	99.15	0.0323016
52.2000	99.15	0.0323087
52.3000	99.15	0.0323152
52.4000	99.14	0.0323218
52.5000	99.14	0.0323288
52.6000	99.14	0.0323363
52.7000	99.14	0.0323444
52.8000	99.14	0.0323531
52.9000	99.14	0.0323623
53.0000	99.13	0.0323724
53.1000	99.13	0.0323860
53.2000	99.13	0.0324003
53.3000	99.13	0.0324112
53.4000	99.13	0.0324204
53.5000	99.13	0.0324292
53.6000	99.12	0.0324373
53.7000	99.12	0.0324456
53.8000	99.12	0.0324535
53.9000	99.12	0.0324613
54.0000	99.12	0.0324688
54.1000	99.12	0.0324766
54.2000	99.11	0.0324848
54.3000	99.11	0.0324932
54.4000	99.11	0.0325012
54.5000	99.11	0.0325090
54.6000	99.11	0.0325169
54.7000	99.11	0.0325246
54.8000	99.10	0.0325323
54.9000	99.10	0.0325400
55.0000	99.10	0.0325484
55.1000	99.10	0.0325574
55.2000	99.10	0.0325661
55.3000	99.10	0.0325752
55.4000	99.10	0.0325833
55.5000	99.09	0.0325919
55.6000	99.09	0.0326003
55.7000	99.09	0.0326097
55.8000	99.09	0.0326185
55.9000	99.09	0.0326270
56.0000	99.08	0.0326352
56.1000	99.08	0.0326437
56.2000	99.08	0.0326521
56.3000	99.08	0.0326602
56.4000	99.08	0.0326678
56.5000	99.08	0.0326757
56.6000	99.07	0.0326832
56.7000	99.07	0.0326896
56.8000	99.07	0.0326968
56.9000	99.07	0.0327042
57.0000	99.07	0.0327120
57.1000	99.07	0.0327206
57.2000	99.06	0.0327287
57.3000	99.06	0.0327368
57.4000	99.06	0.0327447
57.5000	99.06	0.0327529
57.6000	99.06	0.0327612
57.7000	99.06	0.0327694
57.8000	99.05	0.0327761
57.9000	99.05	0.0327825
58.0000	99.05	0.0327886
58.1000	99.05	0.0327950
58.2000	99.05	0.0328017
58.3000	99.05	0.0328083
58.4000	99.05	0.0328158
58.5000	99.04	0.0328231
58.6000	99.04	0.0328309
58.7000	99.04	0.0328391
58.8000	99.04	0.0328471
58.9000	99.04	0.0328544
59.0000	99.03	0.0328617
59.1000	99.03	0.0328681
59.2000	99.03	0.0328738
59.3000	99.03	0.0328797
59.4000	99.03	0.0328854
59.5000	99.03	0.0328919
59.6000	99.02	0.0328983
59.7000	99.02	0.0329054
59.8000	99.02	0.0329125
59.9000	99.02	0.0329184
60.0000	99.02	0.0329245
60.1000	99.02	0.0329308
60.2000	99.02	0.0329370
60.3000	99.01	0.0329422
60.4000	99.01	0.0329480
60.5000	99.01	0.0329532
60.6000	99.01	0.0329591
60.7000	99.01	0.0329649
60.8000	99.00	0.0329708
60.9000	99.00	0.0329772
61.0000	99.00	0.0329838
61.1000	99.00	0.0329908
61.2000	99.00	0.0329979
61.3000	99.00	0.0330046
61.4000	98.99	0.0330101
61.5000	98.99	0.0330155
61.6000	98.99	0.0330212
61.7000	98.99	0.0330266
61.8000	98.99	0.0330316
61.9000	98.99	0.0330361
62.0000	98.99	0.0330408
62.1000	98.98	0.0330464
62.2000	98.98	0.0330529
62.3000	98.98	0.0330596
62.4000	98.98	0.0330664
62.5000	98.98	0.0330727
62.6000	98.97	0.0330787
62.7000	98.97	0.0330849
62.8000	98.97	0.0330909
62.9000	98.97	0.0330962
63.0000	98.97	0.0331013
63.1000	98.97	0.0331066
63.2000	98.97	0.0331121
63.3000	98.96	0.0331180
63.4000	98.96	0.0331239
63.5000	98.96	0.0331297
63.6000	98.96	0.0331350
63.7000	98.96	0.0331402
63.8000	98.95	0.0331460
63.9000	98.95	0.0331517
64.0000	98.95	0.0331568
64.1000	98.95	0.0331620
64.2000	98.95	0.0331669
64.3000	98.95	0.0331726
64.4000	98.95	0.0331783
64.5000	98.94	0.0331832
64.6000	98.94	0.0331884
64.7000	98.94	0.0331933
64.8000	98.94	0.0331987
64.9000	98.94	0.0332046
65.0000	98.94	0.0332106
65.1000	98.93	0.0332162
65.2000	98.93	0.0332210
65.3000	98.93	0.0332260
65.4000	98.93	0.0332307
65.5000	98.93	0.0332356
65.6000	98.93	0.0332409
65.7000	98.92	0.0332462
65.8000	98.92	0.0332511
65.9000	98.92	0.0332550
66.0000	98.92	0.0332582
66.1000	98.92	0.0332616
66.2000	98.92	0.0332648
66.3000	98.91	0.0332681
66.4000	98.91	0.0332720
66.5000	98.91	0.0332765
66.6000	98.91	0.0332828
66.7000	98.91	0.0332928
66.8000	98.91	0.0333057
66.9000	98.90	0.0333279
67.0000	98.90	0.0333548
67.1000	98.90	0.0333738
67.2000	98.90	0.0333800
67.3000	98.90	0.0333844
67.4000	98.90	0.0333870
67.5000	98.89	0.0333893
67.6000	98.89	0.0333917
67.7000	98.89	0.0333942
67.8000	98.89	0.0333969
67.9000	98.89	0.0333998
68.0000	98.89	0.0334034
68.1000	98.88	0.0334090
68.2000	98.88	0.0334155
68.3000	98.88	0.0334218
68.4000	98.88	0.0334265
68.5000	98.88	0.0334300
68.6000	98.88	0.0334326
68.7000	98.87	0.0334351
68.8000	98.87	0.0334386
68.9000	98.87	0.0334430
69.0000	98.87	0.0334479
69.1000	98.87	0.0334529
69.2000	98.87	0.0334582
69.3000	98.86	0.0334643
69.4000	98.86	0.0334709
69.5000	98.86	0.0334763
69.6000	98.86	0.0334813
69.7000	98.86	0.0334851
69.8000	98.86	0.0334884
69.9000	98.85	0.0334920
70.0000	98.85	0.0334960
70.1000	98.85	0.0335006
70.2000	98.85	0.0335053
70.3000	98.85	0.0335097
70.4000	98.84	0.0335147
70.5000	98.84	0.0335203
70.6000	98.84	0.0335258
70.7000	98.84	0.0335310
70.8000	98.84	0.0335360
70.9000	98.84	0.0335413
71.0000	98.84	0.0335467
71.1000	98.83	0.0335513
71.2000	98.83	0.0335557
71.3000	98.83	0.0335599
71.4000	98.83	0.0335644
71.5000	98.83	0.0335687
71.6000	98.83	0.0335734
71.7000	98.82	0.0335768
71.8000	98.82	0.0335799
71.9000	98.82	0.0335826
72.0000	98.82	0.0335852
72.1000	98.82	0.0335881
72.2000	98.82	0.0335906
72.3000	98.81	0.0335922
72.4000	98.81	0.0335940
72.5000	98.81	0.0335971
72.6000	98.81	0.0336008
72.7000	98.81	0.0336058
72.8000	98.81	0.0336099
72.9000	98.80	0.0336147
73.0000	98.80	0.0336194
73.1000	98.80	0.0336249
73.2000	98.80	0.0336305
73.3000	98.80	0.0336352
73.4000	98.80	0.0336388
73.5000	98.79	0.0336416
73.6000	98.79	0.0336437
73.7000	98.79	0.0336456
73.8000	98.79	0.0336480
73.9000	98.79	0.0336506
74.0000	98.79	0.0336536
74.1000	98.78	0.0336565
74.2000	98.78	0.0336597
74.3000	98.78	0.0336630
74.4000	98.78	0.0336672
74.5000	98.78	0.0336709
74.6000	98.77	0.0336750
74.7000	98.77	0.0336786
74.8000	98.77	0.0336824
74.9000	98.77	0.0336865
75.0000	98.77	0.0336913
75.1000	98.77	0.0336966
75.2000	98.77	0.0337011
75.3000	98.76	0.0337047
75.4000	98.76	0.0337080
75.5000	98.76	0.0337104
75.6000	98.76	0.0337126
75.7000	98.76	0.0337139
75.8000	98.76	0.0337148
75.9000	98.75	0.0337161
76.0000	98.75	0.0337175
76.1000	98.75	0.0337197
76.2000	98.75	0.0337231
76.3000	98.75	0.0337262
76.4000	98.75	0.0337294
76.5000	98.74	0.0337327
76.6000	98.74	0.0337360
76.7000	98.74	0.0337393
76.8000	98.74	0.0337419
76.9000	98.74	0.0337443
77.0000	98.74	0.0337463
77.1000	98.73	0.0337475
77.2000	98.73	0.0337486
77.3000	98.73	0.0337500
77.4000	98.73	0.0337509
77.5000	98.73	0.0337527
77.6000	98.73	0.0337546
77.7000	98.72	0.0337576
77.8000	98.72	0.0337604
77.9000	98.72	0.0337640
78.0000	98.72	0.0337682
78.1000	98.72	0.0337727
78.2000	98.72	0.0337764
78.3000	98.71	0.0337798
78.4000	98.71	0.0337833
78.5000	98.71	0.0337853
78.6000	98.71	0.0337876
78.7000	98.71	0.0337894
78.8000	98.71	0.0337906
78.9000	98.70	0.0337925
79.0000	98.70	0.0337944
79.1000	98.70	0.0337967
79.2000	98.70	0.0337992
79.3000	98.70	0.0338025
79.4000	98.70	0.0338048
79.5000	98.69	0.0338075
79.6000	98.69	0.0338103
79.7000	98.69	0.0338138
79.8000	98.69	0.0338167
79.9000	98.69	0.0338194
80.0000	98.69	0.0338225
80.1000	98.68	0.0338258
80.2000	98.68	0.0338294
80.3000	98.68	0.0338325
80.4000	98.68	0.0338354
80.5000	98.68	0.0338383
80.6000	98.68	0.0338408
80.7000	98.67	0.0338431
80.8000	98.67	0.0338453
80.9000	98.67	0.0338472
81.0000	98.67	0.0338492
81.1000	98.67	0.0338519
81.2000	98.67	0.0338555
81.3000	98.66	0.0338587
81.4000	98.66	0.0338612
